Title;State;VlogLink;Published
"Jancovici : Énergie et climat pour demain: quels scénarios après les crises? - INSEAD: - 18/01/2021";"https://www.youtube.com/watch?v=2LDtqG6QJ2Y";"il y a 1 an";
"Jancovici : Éolien offshore, pompes à chaleur et gilets jaunes - 16/05/2019";"https://www.youtube.com/watch?v=3UKR0HclsA8";"il y a 2 ans";
"Jancovici :Participez à la Big Review, consultation menée dans le cadre du PTEF du Shift Project";"https://www.youtube.com/watch?v=jvncg3nsfy4";"il y a 1 an";
"Jancovici Commission d'enquête sur le coût réel de l'électricité" Sénat [CC]";"https://www.youtube.com/watch?v=MULmZYhvXik";"il y a 9 ans";
"Jancovici Cours 1-1 Du big bang (ou presque) à nos jours" Mines2008";"https://www.youtube.com/watch?v=zd_BYpDxWnk";"il y a 9 ans";
"Jancovici Cours 1-2 Du big bang (ou presque) à nos jours" Mines2008";"https://www.youtube.com/watch?v=R4JquwLmDGc";"il y a 9 ans";
"Jancovici Cours 2-1 Pétrole apocalypse ou carbon paradise?" Mines2008";"https://www.youtube.com/watch?v=q93M5tzi_wI";"il y a 9 ans";
"Jancovici Cours 2-2 Pétrole apocalypse ou carbon paradise?" Mines2008";"https://www.youtube.com/watch?v=YN6KhRjfNzg";"il y a 9 ans";
"Jancovici Cours 3-1 Quel climat pour (après)demain ?" Mines2008";"https://www.youtube.com/watch?v=BWONiJZaZjs";"il y a 9 ans";
"Jancovici Cours 3-2 Quel climat pour (après)demain ?" Mines2008";"https://www.youtube.com/watch?v=TfzNXCkSZ4s";"il y a 9 ans";
"Jancovici Cours 4-1 Quel climat pour demain (bis) ?" Mines2008";"https://www.youtube.com/watch?v=hPKo32mjLBI";"il y a 9 ans";
"Jancovici Cours 4-2 Quel climat pour demain (bis) ?" Mines2008";"https://www.youtube.com/watch?v=8Y2RnJ9yOts";"il y a 9 ans";
"Jancovici Cours 5-1 Baisser les émissions : les économies" Mines2008";"https://www.youtube.com/watch?v=JlCiUe7C8eI";"il y a 9 ans";
"Jancovici Cours 5-2 Baisser les émissions : les économies" Mines2008";"https://www.youtube.com/watch?v=pilKlXJw0UA";"il y a 9 ans";
"Jancovici Cours 6-1 e=mc², il suffisait d'y penser" Mines2008";"https://www.youtube.com/watch?v=APPZ_Ic5TG8";"il y a 9 ans";
"Jancovici Cours 6-2 e=mc², il suffisait d'y penser" Mines2008";"https://www.youtube.com/watch?v=FxI0QU8So1U";"il y a 9 ans";
"Jancovici Cours 7-1 Eole, au secours?" Mines2008";"https://www.youtube.com/watch?v=uJYZc5buUBE";"il y a 9 ans";
"Jancovici Cours 7-2 Eole, au secours?" Mines2008";"https://www.youtube.com/watch?v=cwDIvUvL0_M";"il y a 9 ans";
"Jancovici Cours 8-1 Le carbone et son contrôle de gestion" Mines2008";"https://www.youtube.com/watch?v=9Cjd1nQveoQ";"il y a 9 ans";
"Jancovici Cours 8-2 Le carbone et son contrôle de gestion" Mines2008";"https://www.youtube.com/watch?v=Bv5VFVyi45A";"il y a 9 ans";
"Jancovici Enjeux climatiques et énergétique : que faire face à la contrainte carbone?" OMP [SD]";"https://www.youtube.com/watch?v=Mu2vOeCGqqE";"il y a 9 ans";
"Jancovici at Chapter Zero Brussels inaugural Conference (Extracts) - 06/03/2021";"https://www.youtube.com/watch?v=yo-Qk7LXl6Y";"il y a 1 an";
"Jancovici au Club de la Presse d'Europe1 le 30/11/2015";"https://www.youtube.com/watch?v=ZdrDk1Hqejo";"il y a 6 ans";
"Jancovici au Collège de France : L'habitat du futur - 28/04/2017";"https://www.youtube.com/watch?v=pTemrmX1Eqs";"il y a 5 ans";
"Jancovici au Ground Control le 10/09/2020";"https://www.youtube.com/watch?v=sThlPSAzuyE";"il y a 2 ans";
"Jancovici dans l'émission #EtApres sur France 2 - 16/04/2020";"https://www.youtube.com/watch?v=GH6SGJjV8qM";"il y a 2 ans";
"Jancovici dans l'émission Rien n'est impossible" sur RMC Story - 25/02/2019";"https://www.youtube.com/watch?v=1MpQGlHdSyU";"il y a 3 ans";
"Jancovici dans la Matinale de LCI - 22/04/2016";"https://www.youtube.com/watch?v=6RG-nfckfww";"il y a 6 ans";
"Jancovici et Delphine Batho : Transitionnons donc !  - Sciences Po - 22/11/2021";"https://www.youtube.com/watch?v=f-8IStctvEY";"il y a 9 mois";
"Jancovici sur France Culture : Transition énergétique  avons-nous encore le temps ? - 07/11/2019 [EN";"https://www.youtube.com/watch?v=lBox1k1bFxs";"il y a 2 ans";
"Jancovici sur France Culture invité par Guillaume Erner - 14/05/2020";"https://www.youtube.com/watch?v=XAxf0aKweqo";"il y a 2 ans";
"Jancovici sur France Info : intempéries, canicules, fini l'insouciance ? - 29/08/2022";"https://www.youtube.com/watch?v=TCl2iE1JXIU";"il y a 2 semaines";
"Jancovici sur Meadows et le Club de Rome - 21/11/2017";"https://www.youtube.com/watch?v=lxFQ1a52tmQ";"il y a 4 ans";
"Jancovici à Lyon - Début de la conférence - 22/11/2016";"https://www.youtube.com/watch?v=pGWpi_Wvd1I";"il y a 5 ans";
"Jancovici à Lyon : L'homme (et la femme aussi) et l'énergie : les amants terribles - 22/11/2016";"https://www.youtube.com/watch?v=d4ud807_k8s";"il y a 5 ans";
"Jean Marc Jancovici OCDE 18 septembre 2019";"https://www.youtube.com/watch?v=WGd7EkMhLcU";"il y a 2 ans";
